sku,price_family,community,role_b2b,elasticity_final,elasticity_operative,elasticity_source,price_mean,cost_mean,q_mean,q_total,revenue_total,guardrail_pct,p_min_guardrail,p_max_guardrail
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1963516601124633,-1.1836012557010578,blended_GAM_adjusted,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.1,574.9727720600858,702.7444991845495
Roadmarch_Coche_Budget_0024,Coche | Budget,Coche_|_Budget_Community_01,KVI,-2.470443159009297,-2.6636500808857537,blended_GAM_adjusted,111.78045795918368,28.14734,69.4024081632653,17003.59,1728630.7,0.05,106.1914350612245,117.36948085714286
Roadmarch_Coche_Budget_0057,Coche | Budget,Coche_|_Budget_Community_02,Traffic Driver,-2.414116203628712,-2.361584802755357,blended_GAM_adjusted,94.38317489539747,24.054393723849373,111.80146443514644,26720.55,2317478.56,0.08,86.83252090376568,101.93382888702928
Roadmarch_Coche_Eco_0013,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.4882498730625509,-1.4631358039187812,blended_GAM_adjusted,173.8321658333333,55.85987583333333,525.8009166666667,126192.22,20592245.63,0.15,147.75734095833332,199.9069907083333
Roadmarch_Coche_Eco_0050,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.468363395228559,-1.413308411739672,blended_GAM_adjusted,159.74155508474576,46.20134618644068,316.1327118644068,74607.32,11158920.72,0.1,143.76739957627117,175.71571059322034
Roadmarch_Coche_Eco_0052,Coche | Eco,Coche_|_Eco_Community_02,Traffic Driver,-1.4100665053238175,-1.3833887688252733,blended_GAM_adjusted,211.5815447257384,63.66160801687764,254.67603375527423,60358.22,12162609.1,0.08,194.65502114767935,228.5080683037975
Roadmarch_Coche_Eco_0066,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.4725160255467744,-1.4175440946642517,blended_GAM_adjusted,171.4402992,53.7969772,229.74036,57435.09,9295321.64,0.15,145.72425432,197.15634408
Roadmarch_Coche_Eco_0076,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.4572905267873104,-1.4020140859295982,blended_GAM_adjusted,200.81413359683796,56.90556245059288,263.3100395256917,66617.44,12732664.98,0.1,180.73272023715418,220.89554695652177
Roadmarch_Coche_Performance_0003,Coche | Performance,Coche_|_Performance_Community_01,Competitive Fighter,-1.0836567299696014,-1.0836567299696014,sku_hierarchical,375.55424444444446,122.1149128888889,276.1822666666667,62141.01,22169866.13,0.1,337.99882,413.10966888888896
Roadmarch_Coche_Performance_0017,Coche | Performance,Coche_|_Performance_Community_02,Premium Leader,-1.156280968007967,-1.1654992092480652,blended_GAM_adjusted,394.61845284552845,106.04476016260162,166.78443089430894,41028.97,15215282.72,0.15,335.4256849186992,453.8112207723577
Roadmarch_Coche_Performance_0059,Coche | Performance,Coche_|_Performance_Community_01,Traffic Driver,-0.997926607846916,-0.997926607846916,sku_hierarchical,371.59924873949575,92.51552521008404,122.24617647058824,29094.59,10492642.5,0.08,341.8713088403361,401.32718863865546
Roadmarch_Coche_Touring_0047,Coche | Touring,Coche_|_Touring_Community_01,Competitive Fighter,-1.755795298311546,-1.818331218996608,blended_GAM_adjusted,150.9271609375,38.316315234375,158.8442578125,40664.13,5708494.72,0.1,135.83444484375,166.01987703125
Roadmarch_Coche_Touring_0054,Coche | Touring,Coche_|_Touring_Community_02,Premium Leader,-1.7934349038967317,-1.8260333124060204,blended_GAM_adjusted,165.2555846808511,43.183138723404255,114.28672340425533,26857.38,4173773.75,0.15,140.4672469787234,190.04392238297874
Roadmarch_Furgoneta_Standard_0018,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Competitive Fighter,-1.3825515926338252,-1.3427643201389186,blended_GAM_adjusted,183.21262195121952,60.15894715447155,155.52252032520326,38258.54,6720031.87,0.1,164.89135975609756,201.53388414634148
Roadmarch_Industrial_Construcción Pesada_0006,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_02,Competitive Fighter,-0.881607534439076,-0.9411189346480217,blended_GAM_adjusted,1813.7246622881355,775.8950885593221,10.072584745762711,2377.13,4174635.89,0.1,1632.352196059322,1995.0971285169492
Roadmarch_Industrial_Construcción Pesada_0011,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Premium Leader,-0.9058526884642696,-0.9058526884642696,sku_hierarchical,1644.618521212121,619.4541177489177,53.36722943722944,12327.83,19688191.05,0.15,1397.9257430303028,1891.3112993939392
Roadmarch_Industrial_Construcción Pesada_0035,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Traffic Driver,-0.7847552421910492,-0.7847552421910492,sku_hierarchical,1889.4735564202333,671.5886638132296,13.220505836575876,3397.67,6215235.56,0.08,1738.3156719066146,2040.6314409338522
Roadmarch_Industrial_Construcción Pesada_0038,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_02,Competitive Fighter,-0.870684381840637,-0.9299773189976138,blended_GAM_adjusted,1704.4148016806723,647.9809571428572,21.817857142857143,5192.65,8583743.22,0.1,1533.973321512605,1874.8562818487396
Roadmarch_Industrial_Construcción Pesada_0050,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,KVI,-0.8607988022401768,-0.8839194195475432,blended_GAM_adjusted,1979.3053294871795,643.1541871794872,53.32346153846154,12477.69,23846441.18,0.05,1880.3400630128203,2078.2705959615387
Roadmarch_Industrial_Construcción Pesada_0068,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Premium Leader,-0.89634271935011,-0.920174214999675,blended_GAM_adjusted,1782.64521125,553.3720654166666,42.255875,10141.41,17451827.75,0.15,1515.2484295625,2050.0419929375
Roadmarch_Industrial_Manipulación Ligera_0042,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Premium Leader,-1.3340673856741374,-1.3454666934015234,blended_GAM_adjusted,371.6116180722892,92.3750108433735,313.5271485943775,78068.26,27646907.0,0.15,315.86987536144585,427.3533607831326
Roadmarch_Industrial_Manipulación Ligera_0065,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Premium Leader,-1.368711460114714,-1.3808036493309117,blended_GAM_adjusted,304.7714382716049,103.7016172839506,213.3144444444445,51835.41,14999182.03,0.15,259.05572253086416,350.4871540123456
Roadmarch_Industrial_Portuario/Especial_0002,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_02,KVI,-0.6596481071633555,-0.6596481071633555,sku_hierarchical,5177.702726271186,2286.1298305084747,1.2954237288135595,305.72,1544656.22,0.05,4918.817589957626,5436.587862584746
Roadmarch_Industrial_Portuario/Especial_0062,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Premium Leader,-0.7056473340256064,-0.7056473340256064,sku_hierarchical,5494.266376150627,2507.358451464435,0.9155648535564852,218.82,1174201.57,0.15,4670.126419728033,6318.406332573221
Roadmarch_SUV / 4x4_All Terrain (A/T)_0026,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Competitive Fighter,-1.2657118946286472,-1.2412559519780066,blended_GAM_adjusted,367.8612400826447,116.26129876033058,145.11752066115704,35118.44,12451529.59,0.1,331.0751160743803,404.6473640909092
Roadmarch_SUV / 4x4_All Terrain (A/T)_0042,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.282484381632519,-1.2505852568767466,blended_GAM_adjusted,360.5304361445783,102.65888795180724,104.16755020080322,25937.72,8877986.91,0.1,324.4773925301205,396.58347975903615
Roadmarch_SUV / 4x4_All Terrain (A/T)_0054,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Premium Leader,-1.3108751567196266,-1.2873224793108058,blended_GAM_adjusted,356.6687274590164,115.57978360655736,197.45090163934424,48178.02,16422338.12,0.15,303.16841834016395,410.16903657786884
Roadmarch_SUV / 4x4_All Terrain (A/T)_0062,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Traffic Driver,-1.1211285073138204,-1.086002265071674,blended_GAM_adjusted,329.25054564315354,100.78595933609958,85.1398755186722,20518.71,6479661.74,0.08,302.91050199170127,355.5905892946059
Roadmarch_SUV / 4x4_All Terrain (A/T)_0066,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Traffic Driver,-1.215989646383714,-1.190539258768175,blended_GAM_adjusted,331.5856672064777,119.33165060728746,130.96546558704455,32348.47,10261262.17,0.08,305.0588138299595,358.11252058299596
Roadmarch_SUV / 4x4_Highway Terrain (H/T)_0015,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Traffic Driver,-1.572320557886429,-1.5434938644947338,blended_GAM_adjusted,242.3695778723404,62.411612340425535,67.2711914893617,15808.73,3693016.35,0.08,222.98001164255317,261.7591441021276
Roadmarch_SUV / 4x4_Highway Terrain (H/T)_0024,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,KVI,-1.591823701556762,-1.5633870710384732,blended_GAM_adjusted,229.6421963562753,74.89650202429151,100.47631578947367,24817.65,5355136.29,0.05,218.1600865384615,241.12430617408907
Sailun_Agrícola_Premium Radial_0021,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Traffic Driver,-0.671421763015874,-0.671421763015874,sku_hierarchical,1921.64033125,649.3642629464285,28.55785714285714,6396.96,12061718.45,0.08,1767.90910475,2075.37155775
Sailun_Agrícola_Premium Radial_0046,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_01,Competitive Fighter,-0.7349344461863504,-0.7349344461863504,sku_hierarchical,1907.461079435484,616.5813161290322,44.59217741935484,11058.86,20530227.7,0.1,1716.7149714919356,2098.2071873790323
Sailun_Agrícola_Premium Radial_0066,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Premium Leader,-0.7665239595119693,-0.7665239595119693,sku_hierarchical,1857.8557012711865,566.5415300847458,42.34618644067797,9993.7,18277283.81,0.15,1579.1773460805084,2136.534056461864
Sailun_Camión_Obras / Mixto_0016,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Traffic Driver,-0.7700597125781801,-0.7700597125781801,sku_hierarchical,736.0198794871794,203.58600641025643,107.9167094017094,25252.51,18148080.45,0.08,677.1382891282051,794.9014698461539
Sailun_Camión_Obras / Mixto_0019,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Traffic Driver,-0.7742907888475576,-0.7742907888475576,sku_hierarchical,717.611905490196,186.30512039215685,104.4555294117647,26636.16,18673268.42,0.08,660.2029530509803,775.0208579294117
Sailun_Camión_Obras / Mixto_0036,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,KVI,-0.8007371350762517,-0.8007371350762517,sku_hierarchical,783.2991721311475,222.42865655737705,78.87446721311476,19245.37,14661092.79,0.05,744.1342135245901,822.464130737705
Sailun_Camión_Regional_0030,Camión | Regional,Camión_|_Regional_Community_03,KVI,-1.0411331538423765,-0.9915044802567388,blended_GAM_adjusted,591.5912429184549,161.58306137339056,56.11536480686695,13074.88,7485556.51,0.05,562.0116807725321,621.1708050643776
Sailun_Coche_Eco_0021,Coche | Eco,Coche_|_Eco_Community_02,Competitive Fighter,-1.4228435528320524,-1.3964213572836728,blended_GAM_adjusted,184.28353045267488,45.80933045267489,144.19444444444446,35039.25,6065185.73,0.1,165.8551774074074,202.71188349794238
Sailun_Coche_Eco_0031,Coche | Eco,Coche_|_Eco_Community_02,KVI,-1.4201818083596365,-1.3937063779218082,blended_GAM_adjusted,209.17885648535565,61.98102552301255,226.05405857740584,54026.92,10793499.17,0.05,198.71991366108787,219.63779930962343
Sailun_Coche_Eco_0047,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.5098444715434671,-1.4556191095808784,blended_GAM_adjusted,180.99206276150628,55.42206945606694,180.24205020920505,43077.85,7244885.83,0.15,153.84325334728032,208.1408721757322
Sailun_Coche_Performance_0030,Coche | Performance,Coche_|_Performance_Community_02,Competitive Fighter,-1.0430095289697652,-1.0499623414290993,blended_GAM_adjusted,382.7094889344263,87.76850368852459,93.48659836065572,22810.73,8395633.4,0.1,344.4385400409837,420.98043782786897
Sailun_Coche_Performance_0055,Coche | Performance,Coche_|_Performance_Community_01,Traffic Driver,-0.9988321242779394,-0.9988321242779394,sku_hierarchical,392.4246034934498,105.0250847161572,123.1885152838428,28210.17,10708746.12,0.08,361.0306352139738,423.8185717729258
Sailun_Coche_Touring_0025,Coche | Touring,Coche_|_Touring_Community_02,Competitive Fighter,-1.777816914239424,-1.8101029629555665,blended_GAM_adjusted,156.4906262295082,48.92632868852459,168.53618852459016,41122.83,6052587.3,0.1,140.84156360655737,172.13968885245902
Sailun_Coche_Touring_0062,Coche | Touring,Coche_|_Touring_Community_01,Competitive Fighter,-1.7821817359592476,-1.8452453853972632,blended_GAM_adjusted,134.2319140077821,45.15220856031128,271.3062645914397,69725.71,8555314.55,0.1,120.8087226070039,147.65510540856033
Sailun_Furgoneta_Reforzado_0047,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Premium Leader,-1.103474276466106,-1.1184371065288663,blended_GAM_adjusted,223.2748069958848,63.02056419753087,195.5644444444445,47522.16,10037057.96,0.15,189.7835859465021,256.7660280452675
Sailun_Industrial_Construcción Pesada_0026,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_02,Competitive Fighter,-0.8661334833468076,-0.925335402533908,blended_GAM_adjusted,1881.1289511013213,606.9871449339207,22.278149779735685,5057.14,9213140.85,0.1,1693.0160559911892,2069.241846211454
Sailun_Industrial_Construcción Pesada_0057,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Premium Leader,-0.926416244968038,-0.926416244968038,sku_hierarchical,1811.769368859649,596.3293385964912,44.71048245614035,10193.99,17875702.97,0.15,1540.0039635307016,2083.534774188596
Sailun_Industrial_Portuario/Especial_0006,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,KVI,-0.6667454927990633,-0.6667454927990633,sku_hierarchical,4764.67641375,2435.359430416667,0.797,191.28,891321.78,0.05,4526.4425930625,5002.910234437501
Sailun_SUV / 4x4_All Terrain (A/T)_0027,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Competitive Fighter,-1.2898440860792966,-1.265870787257669,blended_GAM_adjusted,379.4581838174274,103.4436070539419,196.5560995850622,47370.02,17390321.89,0.1,341.51236543568467,417.4040021991702
Sailun_SUV / 4x4_Highway Terrain (H/T)_0047,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Competitive Fighter,-1.6045561681829492,-1.5763741869971843,blended_GAM_adjusted,234.98203846153845,62.88602793522267,191.65736842105264,47339.37,10485621.16,0.1,211.4838346153846,258.4802423076923
Sailun_SUV / 4x4_Mud Terrain (M/T)_0008,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Competitive Fighter,-0.9488230569388112,-0.9488230569388112,sku_hierarchical,396.81750370370366,141.82075432098765,48.28390946502058,11732.99,4475841.98,0.1,357.1357533333333,436.4992540740741
Sailun_SUV / 4x4_Mud Terrain (M/T)_0022,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,KVI,-0.9417254078994264,-0.9417254078994264,sku_hierarchical,419.2478090128755,115.1217965665236,68.28467811158798,15910.33,6464842.83,0.05,398.2854185622317,440.2101994635193
Sailun_SUV / 4x4_Mud Terrain (M/T)_0049,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,KVI,-0.9435148814273168,-0.9156026493181108,blended_GAM_adjusted,484.6506683127572,121.80121728395062,147.30263374485597,35794.54,16643581.75,0.05,460.41813489711933,508.8832017283951
Sailun_SUV / 4x4_Mud Terrain (M/T)_0071,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Traffic Driver,-0.922702193999482,-0.922702193999482,sku_hierarchical,403.0207658436214,123.92857983539096,69.76707818930042,16953.4,6661865.93,0.08,370.7791045761317,435.26242711111115
Tomket_Agrícola_Premium Radial_0009,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Premium Leader,-0.8014868098677245,-0.8014868098677245,sku_hierarchical,1628.3008185185186,519.8544115226338,50.36074074074074,12237.66,19194388.79,0.15,1384.0556957407407,1872.5459412962962
Tomket_Agrícola_Premium Radial_0030,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Competitive Fighter,-0.7329228959332819,-0.7329228959332819,sku_hierarchical,1809.0172754166667,679.9639870833333,9.405791666666666,2257.39,3935842.33,0.1,1628.1155478750002,1989.9190029583335
Tomket_Agrícola_Premium Radial_0050,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Competitive Fighter,-0.7552436880375625,-0.7552436880375625,sku_hierarchical,1903.4504971193417,584.6736835390947,30.9298353909465,7515.95,13851059.51,0.1,1713.1054474074076,2093.795546831276
Tomket_Agrícola_Premium Radial_0077,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,KVI,-0.7139802455202201,-0.7139802455202201,sku_hierarchical,1872.9041506726455,561.3819376681614,57.73210762331839,12874.26,23448259.17,0.05,1779.2589431390131,1966.549358206278
Tomket_Agrícola_Tractor_0054,Agrícola | Tractor,Agrícola_|_Tractor_Community_02,Traffic Driver,-0.8910747191122708,-0.9513172160919144,blended_GAM_adjusted,1223.5416591666665,393.38461875,32.15525,7717.26,9150181.83,0.08,1125.6583264333333,1321.4249919
Tomket_Camión_Long Haul_0025,Camión | Long Haul,Camión_|_Long_Haul_Community_03,KVI,-0.9104104403482244,-0.9104104403482244,sku_hierarchical,705.9801266666667,183.7494783333333,93.41904166666669,22420.57,15399775.68,0.05,670.6811203333333,741.2791330000001
Tomket_Camión_Long Haul_0028,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Competitive Fighter,-0.927978857001478,-0.927978857001478,sku_hierarchical,667.5196310483872,216.5374733870968,172.55,42792.4,27655918.63,0.1,600.7676679435484,734.2715941532259
Tomket_Camión_Long Haul_0031,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Competitive Fighter,-0.9472130454729114,-0.9472130454729114,sku_hierarchical,619.1927308016877,208.88629831223628,248.80042194092823,58965.7,35021540.27,0.1,557.273457721519,681.1120038818566
Tomket_Camión_Long Haul_0050,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Traffic Driver,-0.8833505414503506,-0.8833505414503506,sku_hierarchical,632.8508246861925,199.78145230125523,159.8570711297071,38205.84,23478098.33,0.08,582.2227587112972,683.4788906610879
Tomket_Camión_Long Haul_0077,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-0.975682832111124,-0.975682832111124,sku_hierarchical,675.1958707964602,187.39279646017695,67.43725663716815,15240.82,9879192.03,0.15,573.9164901769911,776.4752514159292
Tomket_Camión_Regional_0042,Camión | Regional,Camión_|_Regional_Community_03,Premium Leader,-1.099454427180351,-1.0509921790614734,blended_GAM_adjusted,589.74846,146.94621489361705,93.14072340425533,21888.07,12487460.69,0.15,501.28619100000003,678.210729
Tomket_Camión_Regional_0066,Camión | Regional,Camión_|_Regional_Community_03,Competitive Fighter,-1.057017926667458,-1.0077069485383223,blended_GAM_adjusted,590.002097826087,197.7203247826087,153.19734782608694,35235.39,19889700.71,0.1,531.0018880434784,649.0023076086958
Tomket_Camión_Regional_0073,Camión | Regional,Camión_|_Regional_Community_01,Premium Leader,-1.1548298648432422,-1.1548298648432422,sku_hierarchical,625.2537525862069,206.3393456896552,150.61271551724138,34942.15,21189728.11,0.15,531.4656896982759,719.0418154741379
Tomket_Coche_Eco_0002,Coche | Eco,Coche_|_Eco_Community_02,Competitive Fighter,-1.4628785359201877,-1.437257040033571,blended_GAM_adjusted,178.17412489626554,51.19172489626556,362.5527385892116,87375.21,14834130.08,0.1,160.356712406639,195.99153738589212
Tomket_Coche_Eco_0034,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.498706006879118,-1.444257875623242,blended_GAM_adjusted,191.622016796875,56.073127734375,367.622109375,94111.26,17020708.83,0.15,162.87871427734373,220.36531931640621
Tomket_Coche_Eco_0037,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.45054083633944,-1.3951294016727704,blended_GAM_adjusted,199.1332094262295,43.82076434426229,105.57516393442624,25760.34,4837653.05,0.1,179.21988848360655,219.04653036885247
Tomket_Coche_Performance_0073,Coche | Performance,Coche_|_Performance_Community_02,Traffic Driver,-0.9549406636696546,-0.9601320988229864,blended_GAM_adjusted,420.6536481632653,94.74783714285714,99.91085714285714,24478.16,9990151.41,0.08,387.0013563102041,454.30594001632653
Tomket_Coche_Performance_0079,Coche | Performance,Coche_|_Performance_Community_02,Competitive Fighter,-1.086828921758101,-1.094658122073202,blended_GAM_adjusted,403.4759129166667,101.62711625,139.47579166666668,33474.19,12795331.14,0.1,363.128321625,443.8235042083334
Tomket_Coche_Touring_0057,Coche | Touring,Coche_|_Touring_Community_01,KVI,-1.7267303911885852,-1.7886850137311876,blended_GAM_adjusted,157.28056283185842,54.48752123893805,315.6048230088496,71326.69,10482528.46,0.05,149.41653469026548,165.14459097345136
Tomket_Coche_Touring_0058,Coche | Touring,Coche_|_Touring_Community_01,Competitive Fighter,-1.7706103178947328,-1.833442538971458,blended_GAM_adjusted,154.05039121338913,38.57817949790795,175.7323012552301,42000.02,6064866.06,0.1,138.64535209205022,169.45543033472805
Tomket_Furgoneta_Reforzado_0010,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,KVI,-1.0326517692953143,-1.0461981492146593,blended_GAM_adjusted,263.7108604938272,70.30391893004115,175.40913580246914,42624.42,10866152.33,0.05,250.52531746913584,276.8964035185186
Tomket_Furgoneta_Reforzado_0041,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Traffic Driver,-1.0275388019868976,-1.040982922560074,blended_GAM_adjusted,236.03275731225295,82.3682885375494,314.64893280632407,79606.18,18052037.06,0.08,217.15013672727272,254.9153778972332
Tomket_Furgoneta_Reforzado_0042,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_03,Competitive Fighter,-1.0745060102187949,-1.0888894749566091,blended_GAM_adjusted,246.78010642570283,73.29650803212851,224.90807228915665,56002.11,13299883.28,0.1,222.10209578313254,271.4581170682731
Tomket_Industrial_Construcción Pesada_0044,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_02,Competitive Fighter,-0.8831071148880396,-0.9426485067059645,blended_GAM_adjusted,1821.8306348178137,560.1102680161944,64.36093117408906,15897.15,28009838.07,0.1,1639.6475713360323,2004.0136982995953
Tomket_Industrial_Construcción Pesada_0074,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_02,Competitive Fighter,-0.861873945544919,-0.9209906739759814,blended_GAM_adjusted,1987.4925125506072,728.2183307692308,27.66894736842105,6834.2300000000005,13091113.51,0.1,1788.7432612955465,2186.241763805668
Tomket_Industrial_Manipulación Ligera_0054,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,Competitive Fighter,-1.2693042000926555,-1.2956946297844008,blended_GAM_adjusted,344.0868344,104.8084792,221.06844,55267.11,18036317.64,0.1,309.67815096,378.49551784
Tomket_Industrial_Portuario/Especial_0053,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Competitive Fighter,-0.6751969913489837,-0.6751969913489837,sku_hierarchical,5762.317279518073,2211.952427710843,0.4669879518072289,116.28,651323.86,0.1,5186.085551566265,6338.54900746988
Tomket_SUV / 4x4_All Terrain (A/T)_0049,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Premium Leader,-1.3528733929597578,-1.32238204843053,blended_GAM_adjusted,342.5702839506173,113.95006913580248,142.06135802469137,34520.91,11177103.84,0.15,291.18474135802467,393.95582654320987
Tomket_SUV / 4x4_All Terrain (A/T)_0069,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Premium Leader,-1.3422707820645905,-1.3193460171626687,blended_GAM_adjusted,326.33067521008405,97.87695084033614,216.3312605042017,51486.84,15966933.58,0.15,277.3810739285714,375.2802764915966
Tomket_SUV / 4x4_Highway Terrain (H/T)_0028,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Competitive Fighter,-1.638824846276863,-1.6113282386529768,blended_GAM_adjusted,237.30430044642856,53.2517625,201.14379464285716,45056.21,10030206.7,0.1,213.5738704017857,261.03473049107146
Tomket_SUV / 4x4_Mud Terrain (M/T)_0011,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Competitive Fighter,-0.9642829114552134,-0.9642829114552134,sku_hierarchical,446.8168719665272,135.0238368200837,250.55719665271965,59883.17,25948502.83,0.1,402.13518476987446,491.49855916317995
Tomket_SUV / 4x4_Mud Terrain (M/T)_0029,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Competitive Fighter,-0.9478913060416932,-0.9478913060416932,sku_hierarchical,423.6812559670782,138.78345555555555,143.7385596707819,34928.47,14215648.19,0.1,381.3131303703704,466.049381563786
Tomket_SUV / 4x4_Mud Terrain (M/T)_0034,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Competitive Fighter,-0.9527167890179744,-0.9249885950605816,blended_GAM_adjusted,377.2376614107884,112.3115029045643,143.03029045643154,34470.3,12487795.22,0.1,339.51389526970956,414.9614275518673
Tomket_SUV / 4x4_Mud Terrain (M/T)_0046,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Premium Leader,-0.9869453493556144,-0.9869453493556144,sku_hierarchical,430.71545085470086,115.37430854700854,93.69012820512822,21923.49,9193373.03,0.15,366.10813322649574,495.32276848290593
Tomket_SUV / 4x4_Mud Terrain (M/T)_0057,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Competitive Fighter,-0.9745548318265872,-0.9745548318265872,sku_hierarchical,428.3767864197531,138.16152674897117,61.68181069958848,14988.68,6161897.09,0.1,385.5391077777778,471.21446506172845
Toyo Tires_Agrícola_Implementos_0032,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1749354755798953,-1.1617567474778383,blended_GAM_adjusted,646.3252645833333,177.77091833333333,165.52445833333334,39725.87,24622545.87,0.1,581.6927381249999,710.9577910416666
Toyo Tires_Agrícola_Implementos_0033,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,KVI,-1.1433147844279226,-1.115892263815151,blended_GAM_adjusted,652.8704962343097,197.38342761506277,141.2759832635983,33764.96,20900078.27,0.05,620.2269714225941,685.5140210460253
Toyo Tires_Agrícola_Implementos_0043,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,KVI,-1.1441247522475062,-1.130329809678802,blended_GAM_adjusted,628.3870250000001,216.8089365079365,142.06313492063492,35799.91,21530809.59,0.05,596.9676737500001,659.8063762500001
