sku,price_family,community,role_b2b,elasticity_operative,price_mean,cost_mean,q_mean,q_total,revenue_total,current_margin_pct,optimal_markup,suggested_price
BFGoodrich_Agrícola_Implementos_0021,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1836012557010578,638.8586356223176,176.40355193133047,135.50296137339055,31572.19,19327690.55,0.7238770173944753,0.8448791306897447,325.4432315376562
Toyo Tires_Agrícola_Implementos_0052,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1809311325784055,700.6307488188976,177.48843661417322,111.53889763779527,28330.88,18976112.06,0.746673355525178,0.8467894294704835,327.783768592297
Toyo Tires_Agrícola_Premium Radial_0001,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Competitive Fighter,-0.7614712166893601,1690.3699857723577,656.8870784552846,42.4919918699187,10453.03,17127307.86,0.6113944970721057,1.313247274595209,1519.5422439534966
Toyo Tires_Agrícola_Premium Radial_0045,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Premium Leader,-0.7909431196900206,1846.7039028455283,647.2541544715447,24.27947154471545,5972.75,10614452.45,0.6495084277050528,1.2643134191393068,1465.5862675635844
Toyo Tires_Agrícola_Premium Radial_0069,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Competitive Fighter,-0.7540111684945825,1697.8183522633747,607.8151176954733,72.31395061728395,17572.29,29053646.09,0.642002269038269,1.3262403022445217,1413.9240230967073
Toyo Tires_Agrícola_Tractor_0021,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,Traffic Driver,-0.821607826088185,1060.2123833333333,412.2136821138211,28.205934959349594,6938.66,7161857.1,0.6111970690081818,1.2171256994485686,913.9295482788756
Toyo Tires_Agrícola_Tractor_0048,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,Traffic Driver,-0.941316360130935,1133.0644052631578,371.34043319838054,73.03441295546558,18039.5,19496436.86,0.672268909451678,1.0623421012898386,765.8310092962272
Toyo Tires_Agrícola_Tractor_0073,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,KVI,-0.8915713108688986,997.7318398373984,314.045387398374,50.09382113821138,12323.08,11817643.69,0.6852406880694973,1.1216152738533387,666.283490587579
Toyo Tires_Camión_Long Haul_0000,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Premium Leader,-1.0448999575400486,672.7362089068826,219.27228542510122,107.95396761133604,26664.63,17469993.8,0.6740590404946495,0.957029419691284,429.1223134998674
Toyo Tires_Camión_Obras / Mixto_0004,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Premium Leader,-0.8408927622255252,744.0015268398267,238.10666623376625,155.2387878787879,35860.16,25859812.65,0.679964815065457,1.189212281187173,521.2660379514963
Toyo Tires_Camión_Obras / Mixto_0017,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Premium Leader,-0.8586840268630562,851.1390868525897,228.6286059760956,105.92621513944223,26587.48,22034393.02,0.7313851407981546,1.1645727284030183,494.8832454286559
Toyo Tires_Camión_Regional_0020,Camión | Regional,Camión_|_Regional_Community_03,Competitive Fighter,-0.995011139776115,533.527374893617,189.4673136170213,56.25331914893617,13219.53,6821653.18,0.644877990272195,1.0050138737391499,379.8845924222142
Toyo Tires_Camión_Regional_0022,Camión | Regional,Camión_|_Regional_Community_03,Premium Leader,-1.059905452543522,518.8130616,166.9240608,155.56448,38891.12,19282773.75,0.6782577904164315,0.9434803808209844,324.41363725176916
Toyo Tires_Camión_Regional_0034,Camión | Regional,Camión_|_Regional_Community_03,KVI,-0.9815988145361949,626.9569760162602,196.64698048780488,42.62609756097561,10486.02,6366929.98,0.6863469296771892,1.0187461366001136,396.98033213383405
Toyo Tires_Camión_Regional_0048,Camión | Regional,Camión_|_Regional_Community_03,Traffic Driver,-0.9170827056242459,600.2584425531915,180.1905523404255,78.6772340425532,18489.15,10786270.04,0.6998117151439182,1.090414194780081,376.67288837768865
Toyo Tires_Coche_Budget_0017,Coche | Budget,Coche_|_Budget_Community_02,Competitive Fighter,-2.458643484083449,106.15086,25.226476734693875,239.34673469387755,58639.95,5818862.39,0.7623525920120301,0.40672834694160115,35.48679991615668
Toyo Tires_Coche_Eco_0026,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.4670259032465938,196.91383939393938,56.15999783549784,180.7912121212121,41762.77,7836411.18,0.7147991324106683,0.6816512222360597,94.44152900083941
Toyo Tires_Coche_Eco_0074,Coche | Eco,Coche_|_Eco_Community_02,Traffic Driver,-1.3442139350870175,200.45428666666666,59.243197083333335,63.54483333333334,15250.76,2946997.53,0.7044553246105022,0.7439292019653592,103.315941411414
Toyo Tires_Coche_Performance_0046,Coche | Performance,Coche_|_Performance_Community_01,Premium Leader,-1.1319627212497831,360.8561275720165,117.36256790123457,161.79242798353908,39315.56,13567019.05,0.6747663156203094,0.883421318765617,221.04316241026248
Toyo Tires_Coche_Performance_0062,Coche | Performance,Coche_|_Performance_Community_02,KVI,-1.043542512647548,384.3823347457627,102.23378813559322,89.3539406779661,21087.53,7704449.0,0.7340309923368032,0.9582743279551906,200.20180275554213
Toyo Tires_Coche_Touring_0021,Coche | Touring,Coche_|_Touring_Community_02,Competitive Fighter,-1.7901386756850652,161.35885263157894,54.780040890688255,210.6057894736842,52019.63,7835597.78,0.6605079919862578,0.5586159405317086,85.38104495520552
Toyo Tires_Coche_Touring_0029,Coche | Touring,Coche_|_Touring_Community_01,Premium Leader,-1.8995861915872045,167.5269408560311,51.689869260700384,219.60167315175096,56437.63,8905252.93,0.6914533925315242,0.5264304428136779,78.900990024592
Toyo Tires_Furgoneta_Reforzado_0001,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,KVI,-1.0888538028731822,253.9252578723404,64.47991659574468,190.25536170212766,44710.01,10939182.85,0.7460673383340164,0.9183969393882615,123.69807464928697
Toyo Tires_Furgoneta_Reforzado_0062,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Competitive Fighter,-1.0924140217368719,263.81240219298246,73.99379342105264,376.4975438596491,85841.44,21928963.84,0.7195211718404158,0.9154038488173749,141.727996707282
Toyo Tires_Furgoneta_Reforzado_0063,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,KVI,-1.0571706514493415,242.73718089430895,68.42038292682926,333.00967479674796,81920.38,19246274.55,0.7181297785747112,0.9459210758726959,133.14066515659744
Toyo Tires_Furgoneta_Reforzado_0070,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_01,Premium Leader,-1.1195238046004083,227.59244058577406,79.4337309623431,152.8173640167364,36523.35,7983860.97,0.6509825600626377,0.8932369243876239,150.38687249978042
Toyo Tires_Furgoneta_Standard_0004,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.3333927848056137,167.3822294117647,52.53616344537816,319.97075630252095,76153.04,11918977.19,0.6861305789150544,0.7499665600378835,91.93652922209642
Toyo Tires_Furgoneta_Standard_0026,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.3445294498962639,175.33416244725737,53.55655611814346,282.20611814345995,66882.85,11112849.61,0.694545801168361,0.7437546273732824,93.38949255718953
Toyo Tires_Furgoneta_Standard_0034,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Traffic Driver,-1.272833764163307,176.45190853658536,49.92931544715447,175.73670731707318,43231.23,7192328.5200000005,0.717037260400036,0.7856485490525518,89.15620968339854
Toyo Tires_Furgoneta_Standard_0050,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,KVI,-1.2961145912412042,193.60881687242798,47.326291769547325,173.88670781893003,42254.47,7800974.13,0.7555571459293023,0.771536719637085,83.84026367401144
Toyo Tires_Furgoneta_Standard_0057,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Competitive Fighter,-1.306963157825596,188.85335677966103,51.405081355932204,223.07042372881358,52644.62,9516699.59,0.7278042485847497,0.7651325089099735,90.73678022451791
Toyo Tires_Industrial_Construcción Pesada_0024,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Premium Leader,-0.9146827904209865,1886.5085365461848,573.4459068273093,31.338192771084337,7803.21,14170003.76,0.6960279289924801,1.0932751883740437,1200.38008863626
Toyo Tires_Industrial_Construcción Pesada_0054,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Traffic Driver,-0.8438943360845363,1892.094819047619,672.6701654761905,33.651626984126985,8480.210000000001,15632456.45,0.6444839028655143,1.184982476170839,1469.7725238084147
Toyo Tires_Industrial_Portuario/Especial_0015,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Premium Leader,-0.701324877036368,5525.153048101265,2391.6355459915612,0.5813080168776372,137.77,738328.46,0.5671367788058914,1.4258727057077483,5801.803393021377
Toyo Tires_Industrial_Portuario/Especial_0018,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_02,Competitive Fighter,-0.6962257609133355,4515.269913502109,2503.715978902954,2.6217299578059072,621.35,2712669.67,0.44550026313686414,1.436315712719624,6099.842579588461
Toyo Tires_Industrial_Portuario/Especial_0064,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_02,KVI,-0.6511774277269358,5186.658621370968,2312.810218145161,0.6733064516129031,166.98,846011.17,0.5540847418383157,1.535679766251571,5864.546073330566
Toyo Tires_SUV / 4x4_All Terrain (A/T)_0008,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Competitive Fighter,-1.2309722145092037,319.4227636752137,97.99266923076922,404.1823931623931,94578.68,28223224.82,0.6932195185362326,0.8123660211117814,177.5985840318921
Toyo Tires_SUV / 4x4_All Terrain (A/T)_0010,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Premium Leader,-1.2784966593048877,362.8259855967078,116.27853168724279,206.1456378600823,50093.39,17471242.08,0.6795198351187285,0.7821686452772548,207.22795329188182
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0022,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,KVI,-1.589546708329838,230.41745546558704,67.32823481781377,619.5073684210527,153018.32,33491928.11,0.7077988962174384,0.6291101700627066,109.68511207407043
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0030,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Traffic Driver,-1.5245342508103534,213.78824666666665,61.80954083333334,146.89008333333334,35253.62,7066020.69,0.7108842894918108,0.6559380344970658,102.35276956071614
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0063,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,KVI,-1.5966200141222897,230.01115084033611,68.10084075630252,183.67882352941174,43715.56,9545551.52,0.7039237423598859,0.6263231020248298,110.75397058928885
Toyo Tires_SUV / 4x4_Highway Terrain (H/T)_0064,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Premium Leader,-1.6716416760457955,225.19714603174603,76.39936626984127,252.83416666666668,63714.21,13509436.23,0.660744518231722,0.5982143268678619,122.10256173608559
Toyo Tires_SUV / 4x4_Mud Terrain (M/T)_0005,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,Traffic Driver,-0.8841863760816532,405.4533689956332,132.75959213973798,363.8098253275109,83312.45,32793008.97,0.6725650782761954,1.1309832712324575,282.9084699454257
Tracmax_Agrícola_Implementos_0015,Agrícola | Implementos,Agrícola_|_Implementos_Community_01,KVI,-1.116153646040577,666.4554446280991,169.679444214876,105.43727272727273,25515.82,16290422.16,0.7454001680343959,0.8959339993623474,321.7010272798902
Tracmax_Agrícola_Implementos_0036,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Premium Leader,-1.2799344426117418,647.2922670682731,212.70096787148594,218.53867469879518,54416.13,33809638.44,0.6713988739045892,0.7812900151037987,378.8821102723918
Tracmax_Agrícola_Implementos_0042,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1729267946358062,673.876278111588,168.98821974248926,209.07381974248926,48714.2,31404717.89,0.7492296060397806,0.8525681266497966,313.0621896742275
Tracmax_Agrícola_Premium Radial_0060,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_02,Premium Leader,-0.7740139226335873,1575.2126574380165,600.5410785123967,19.071446280991736,4615.29,6996693.93,0.6187555529872781,1.2919664243215339,1376.4199883762553
Tracmax_Agrícola_Tractor_0028,Agrícola | Tractor,Agrícola_|_Tractor_Community_03,Competitive Fighter,-1.0134705384038947,1234.2641699570815,303.53184549356223,77.12828326180258,17970.89,21321816.49,0.754078703018563,0.9867085051874233,603.0292990372949
Tracmax_Camión_Long Haul_0018,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Traffic Driver,-0.8838797384417045,656.6649408071748,222.6258067264574,175.84641255605382,39213.75,24799407.4,0.6609750378133405,1.1313756346118053,474.49922009256824
Tracmax_Camión_Long Haul_0034,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-1.03469447453298,645.9184948936171,215.5298080851064,166.80310638297874,39198.73,24352562.33,0.6663204262008255,0.9664688703893585,423.8326582403544
Tracmax_Camión_Long Haul_0063,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-0.989328697733145,620.9494927350427,220.02321623931624,167.87405982905983,39282.53,23634221.74,0.6456664852559925,1.0107864072793058,442.4196924998925
Tracmax_Camión_Obras / Mixto_0005,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,KVI,-0.8051429554812809,728.8918291304348,214.36081782608696,143.71273913043478,33053.93,23398012.12,0.7059086008937449,1.242015462213467,480.60026805881114
Tracmax_Camión_Obras / Mixto_0046,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_01,Competitive Fighter,-0.8127780416648005,753.8898619834711,254.57609710743802,163.62012396694215,39596.07,29022367.16,0.6623165929866032,1.2303481993087753,567.7933397706303
Tracmax_Camión_Obras / Mixto_0047,Camión | Obras / Mixto,Camión_|_Obras_/_Mixto_Community_02,Competitive Fighter,-0.8083150616531615,682.1132707112971,250.38860836820083,133.795230125523,31977.06,21049640.56,0.6329222445604973,1.2371413665790236,560.1547135006567
Tracmax_Camión_Regional_0014,Camión | Regional,Camión_|_Regional_Community_02,Competitive Fighter,-1.0731759130204548,650.2956662601625,168.22439390243903,69.49808943089431,17096.53,10788579.08,0.7413109103588308,0.9318136829827823,324.9781859522171
Tracmax_Coche_Budget_0040,Coche | Budget,Coche_|_Budget_Community_01,Traffic Driver,-2.577763296375095,95.20119147286822,31.816188759689922,72.58856589147287,18727.85,1642957.28,0.6658005192218908,0.3879332138083512,44.15874511636958
Tracmax_Coche_Budget_0056,Coche | Budget,Coche_|_Budget_Community_01,Competitive Fighter,-2.7084331812377918,106.0205484,26.6752328,194.64704,48661.76,4699497.62,0.7483956345956799,0.3692171573318955,36.524186425582535
Tracmax_Coche_Eco_0020,Coche | Eco,Coche_|_Eco_Community_01,Competitive Fighter,-1.408095797281471,176.9686212244898,62.93366530612245,186.56110204081634,45707.47,7602264.18,0.6443795240609956,0.7101789536838631,107.62782988471491
Tracmax_Coche_Eco_0028,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.4471195992110737,188.89063428571427,51.02319469387755,338.07771428571425,82829.04,14956357.08,0.7298797005641883,0.6910278877745627,86.28164515069804
Tracmax_Coche_Performance_0056,Coche | Performance,Coche_|_Performance_Community_01,Competitive Fighter,-1.0455667477876847,382.7556706122449,108.81136,319.30881632653063,78230.66,28906126.23,0.7157158773743353,0.9564190924356581,212.88062217788965
Tracmax_Coche_Performance_0065,Coche | Performance,Coche_|_Performance_Community_01,KVI,-1.0257162384258867,359.6422617021277,116.46147702127661,232.9592340425532,54745.42,19029290.13,0.6761741057069223,0.9749285060892162,230.00309083057337
Tracmax_Coche_Performance_0067,Coche | Performance,Coche_|_Performance_Community_02,Competitive Fighter,-1.0946884188738732,381.8632250996016,104.4217107569721,212.60354581673306,53363.49,19330625.82,0.7265468264723953,0.9135019451733297,199.81114665179294
Tracmax_Coche_Touring_0014,Coche | Touring,Coche_|_Touring_Community_02,KVI,-1.7611325476473367,153.83950176211454,42.16006916299559,103.19753303964758,23425.84,3366439.44,0.725947700817514,0.5678164322928907,66.09924922034926
Tracmax_Coche_Touring_0044,Coche | Touring,Coche_|_Touring_Community_02,KVI,-1.7731015238695491,177.44105278969957,49.5692347639485,244.80351931330472,57039.22,9530742.91,0.7206439322545206,0.5639834981460273,77.52546518654185
Tracmax_Furgoneta_Reforzado_0067,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Traffic Driver,-1.0681494935684317,271.838710373444,70.40261452282158,230.80680497925312,55624.44,14653373.75,0.741013285318693,0.9361985433885658,136.31343968983384
Tracmax_Furgoneta_Standard_0006,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Premium Leader,-1.3555201991209829,180.94661902654866,54.466707964601774,340.0899115044247,76860.31999999999,13225930.12,0.6989901869533668,0.7377241598085165,94.64811433532346
Tracmax_Furgoneta_Standard_0044,Furgoneta | Standard,Furgoneta_|_Standard_Community_01,Competitive Fighter,-1.3524030552319777,193.11184098360656,47.067075819672134,99.85159836065574,24363.79,4482827.84,0.7562703789682803,0.739424534817004,81.86962646282986
Tracmax_Industrial_Construcción Pesada_0030,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Competitive Fighter,-0.8981944314870913,1806.4759942622952,744.9339299180328,29.68762295081967,7243.78,12661604.11,0.5876314258899193,1.113344689016113,1574.302164460176
Tracmax_Industrial_Construcción Pesada_0033,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,Premium Leader,-0.9176873511116631,1924.904317721519,646.8559156118145,41.18274261603376,9760.31,18178487.76,0.6639542497481182,1.089695743096628,1351.7320532508804
Tracmax_Industrial_Manipulación Ligera_0011,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Premium Leader,-1.336317446162356,329.3384464,81.9834764,150.02528,37506.32,11688477.9,0.7510661834469624,0.7483251849115685,143.33377653672324
Tracmax_Industrial_Manipulación Ligera_0052,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_02,Premium Leader,-1.3500581310541642,305.0622224489796,95.68984612244897,216.62028571428573,53071.97,15544522.81,0.6863267914516925,0.7407088457881227,166.56816159745122
Tracmax_Industrial_Portuario/Especial_0054,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Premium Leader,-0.7218793480277501,5235.619584518829,2365.837039330544,2.321046025104603,554.73,2820368.21,0.5481266350355032,1.3852730414467522,5643.1673103713465
Tracmax_Industrial_Portuario/Especial_0078,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,KVI,-0.6443468572794435,5438.612172874494,2452.309891902834,1.6557085020242914,408.96,2152949.87,0.5490927071185693,1.5519591485588873,6258.194663742893
Tracmax_SUV / 4x4_All Terrain (A/T)_0052,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_01,Premium Leader,-1.2767062342086755,334.31357246963563,113.94666477732794,208.4831983805668,51495.35,16453115.35,0.6591623129878244,0.7832655415987823,203.1971608775166
Tracmax_SUV / 4x4_All Terrain (A/T)_0075,SUV / 4x4 | All Terrain (A/T),SUV_/_4x4_|_All_Terrain_(A/T)_Community_03,Competitive Fighter,-1.2511851227595334,369.1516914285714,113.95379306122449,221.3433469387755,54229.12,19438291.0,0.6913090317418366,0.7992422398649245,205.0304778685816
Tracmax_SUV / 4x4_Highway Terrain (H/T)_0012,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_01,KVI,-1.5796980037060844,215.92727942386833,65.47769711934157,248.80711934156378,60460.13,12251883.88,0.6967604218695873,0.633032388250114,106.92720010391596
Tracmax_SUV / 4x4_Highway Terrain (H/T)_0026,SUV / 4x4 | Highway Terrain (H/T),SUV_/_4x4_|_Highway_Terrain_(H/T)_Community_03,Premium Leader,-1.6546527024070155,251.98642310756972,65.67020637450199,214.66219123505977,53880.21,12888601.77,0.7393899021834671,0.6043564299295585,105.35841785173335
Tracmax_SUV / 4x4_Mud Terrain (M/T)_0019,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_02,KVI,-0.9331076787080922,415.23901023622045,112.26158858267716,144.22661417322834,36633.56,14822092.49,0.7296458525926695,1.0716876763724865,232.57094959673054
Tracmax_SUV / 4x4_Mud Terrain (M/T)_0038,SUV / 4x4 | Mud Terrain (M/T),SUV_/_4x4_|_Mud_Terrain_(M/T)_Community_01,Premium Leader,-0.9732355992941881,449.1785869198312,136.1598911392405,87.48852320675105,20734.78,9017031.72,0.6968691404616264,1.0275004333228481,276.06423828600197
Triangle_Agrícola_Implementos_0047,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Competitive Fighter,-1.1467231313898323,554.7465478991597,212.46962058823527,179.51886554621848,42725.49,22737013.8,0.6169969486193947,0.8720500813374163,397.7537705039358
Triangle_Agrícola_Implementos_0060,Agrícola | Implementos,Agrícola_|_Implementos_Community_02,Traffic Driver,-1.064859971350545,656.4238212765957,187.46933574468085,90.76234042553192,21329.15,13393214.03,0.7144080856479349,0.9390906099434987,363.5200285948557
Triangle_Agrícola_Premium Radial_0004,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Traffic Driver,-0.6893305709723273,1707.4805428,540.607422,20.27592,5068.98,8442780.0,0.6833888243824502,1.450682795903657,1324.8573084332284
Triangle_Agrícola_Premium Radial_0037,Agrícola | Premium Radial,Agrícola_|_Premium_Radial_Community_03,Competitive Fighter,-0.7450475732066046,1802.3983415966386,588.2832407563026,27.17411764705882,6467.44,11331556.52,0.6736108621609266,1.3421961710392634,1377.874753985981
Triangle_Agrícola_Tractor_0040,Agrícola | Tractor,Agrícola_|_Tractor_Community_02,Competitive Fighter,-1.0059133006304246,1340.8224317460317,278.6710222222222,63.88746031746032,16099.64,20528882.66,0.792164110903683,0.9941214609383148,555.7038659549513
Triangle_Agrícola_Tractor_0068,Agrícola | Tractor,Agrícola_|_Tractor_Community_01,Premium Leader,-0.965890291670577,1078.7070348547718,323.78809253112036,124.31165975103735,29959.11,31178719.67,0.6998368583229714,1.035314267700556,659.0105244401371
Triangle_Camión_Long Haul_0019,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Premium Leader,-0.9637778305007726,613.7508069958848,194.62592345679013,149.13860082304527,36240.68,21457792.06,0.6828909693668311,1.0375835263614712,396.56657543844426
Triangle_Camión_Long Haul_0030,Camión | Long Haul,Camión_|_Long_Haul_Community_01,Traffic Driver,-0.7629536360853177,703.6537218487395,171.95214159663865,90.82457983193277,21616.25,14939695.82,0.7556295998195512,1.3106956343126654,397.32906289806624
Triangle_Camión_Long Haul_0041,Camión | Long Haul,Camión_|_Long_Haul_Community_03,Traffic Driver,-0.8490938141686516,669.5425696428572,183.78469732142858,97.09285714285714,21748.8,14163872.58,0.725507076541135,1.177726163249818,400.23274376182377
Triangle_Camión_Regional_0055,Camión | Regional,Camión_|_Regional_Community_01,Premium Leader,-1.0984125348702396,638.5481898785424,165.53698704453438,173.09453441295545,42754.35,26471874.5,0.7407603847784441,0.9104047598274491,316.2426479773733
Triangle_Coche_Eco_0004,Coche | Eco,Coche_|_Eco_Community_01,KVI,-1.3574636496074373,213.09190362903226,60.39751774193548,166.0871370967742,41189.61,8422391.37,0.7165658726899339,0.7366679765525864,104.89043492568604
Triangle_Coche_Eco_0030,Coche | Eco,Coche_|_Eco_Community_01,Premium Leader,-1.4186220751231573,174.03078777292578,57.030661135371176,286.4293013100437,65592.31,10804728.97,0.6722955641056776,0.7049093747629617,97.23210881862401
Triangle_Coche_Eco_0072,Coche | Eco,Coche_|_Eco_Community_02,Premium Leader,-1.4889266152397511,192.62535877192983,60.65183289473684,130.81565789473686,29825.97,5359988.53,0.6851305908971769,0.6716247730174245,101.38710639575524
Triangle_Coche_Performance_0011,Coche | Performance,Coche_|_Performance_Community_02,Premium Leader,-1.1309156568301426,371.2722251046025,99.32527782426777,237.81451882845187,56837.67,19877612.72,0.73247317976376,0.8842392392045506,187.15258592137891
Triangle_Coche_Performance_0020,Coche | Performance,Coche_|_Performance_Community_01,Competitive Fighter,-1.0506467740761891,396.2639427947598,103.52845371179039,110.78650655021835,25370.11,9748827.06,0.7387386473227221,0.9517946703631944,202.06628418561516
Triangle_Coche_Performance_0048,Coche | Performance,Coche_|_Performance_Community_01,Premium Leader,-1.1571901138361307,336.86868735177865,96.27315968379447,165.8569565217391,41961.81,13544000.55,0.7142116103440026,0.8641622392408459,179.46878893493383
Triangle_Coche_Touring_0034,Coche | Touring,Coche_|_Touring_Community_02,Traffic Driver,-1.7009175806110983,170.65141570247934,45.586612809917355,96.93161157024794,23457.45,3753577.95,0.7328670692694697,0.5879179634563624,72.38780137399769
Triangle_Furgoneta_Reforzado_0015,Furgoneta | Reforzado,Furgoneta_|_Reforzado_Community_02,Competitive Fighter,-1.100815762404425,269.1155427983539,70.98081234567901,92.93679012345679,22583.64,5853759.16,0.7362440994392347,0.9084172248912742,135.46100491726904
Triangle_Furgoneta_Standard_0011,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Competitive Fighter,-1.2992251715717333,180.3717380753138,54.193664435146445,204.79,48944.81,8524702.88,0.6995445904473239,0.7696895210167868,95.90596005637877
Triangle_Furgoneta_Standard_0068,Furgoneta | Standard,Furgoneta_|_Standard_Community_03,Competitive Fighter,-1.318224609102408,179.26688240343347,53.75484163090129,127.52321888412017,29712.91,5090106.69,0.7001407013375286,0.7585960640508068,94.53305291577746
Triangle_Furgoneta_Standard_0075,Furgoneta | Standard,Furgoneta_|_Standard_Community_02,Traffic Driver,-1.236354495138806,174.20738512396693,53.25084958677686,61.26276859504132,14825.59,2458891.8,0.6943249590200595,0.8088295096041445,96.32170814405364
Triangle_Industrial_Construcción Pesada_0039,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_01,Traffic Driver,-0.8475939665459985,1954.82531875,500.479958203125,33.3376171875,8534.43,16189670.72,0.743977145475508,1.1798101915178398,1090.9513135415943
Triangle_Industrial_Construcción Pesada_0066,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_02,Premium Leader,-0.9520607526788158,2095.9753420168067,616.148094117647,51.24235294117647,12195.68,24598494.17,0.7060327563182247,1.0503531389003247,1263.32117880157
Triangle_Industrial_Construcción Pesada_0072,Industrial | Construcción Pesada,Industrial_|_Construcción_Pesada_Community_03,KVI,-0.8559079953066817,1978.3730462809917,651.0542900826446,23.384049586776857,5658.94,10840866.93,0.6709142942952458,1.1683498757850586,1411.713489030032
Triangle_Industrial_Manipulación Ligera_0079,Industrial | Manipulación Ligera,Industrial_|_Manipulación_Ligera_Community_01,KVI,-1.27494603382679,286.7053118644067,100.59730466101695,336.0473728813559,79307.18,21299535.22,0.649126470636885,0.78434692407997,179.50049114262123
Triangle_Industrial_Portuario/Especial_0035,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_01,Traffic Driver,-0.6091109374736706,5940.340993675889,2490.0246976284584,0.3721343873517787,94.15,546711.42,0.5808279860904705,1.6417370604894546,6577.990525259146
Triangle_Industrial_Portuario/Especial_0079,Industrial | Portuario/Especial,Industrial_|_Portuario/Especial_Community_03,Competitive Fighter,-0.6899671012892907,5286.418151948052,2520.0286476190477,0.5732034632034632,132.41,687425.99,0.5233013024725609,1.4493444660352264,6172.41822229595
