sku,impact,risk,revenue,segment
Mazzini_Industrial_Portuario/Especial_0034,0.10375508977324027,0.2352279634282739,2639450.32,🟢 CORE (big + stable)
Mazzini_Industrial_Portuario/Especial_0048,0.03143055882189194,0.21352943750681888,1286640.18,low
Mazzini_Industrial_Portuario/Especial_0071,0.03478217329784385,0.24973917701969223,1345571.85,low
Mazzini_Industrial_Portuario/Especial_0077,0.03071135217255762,0.2499472084472815,1117593.4,low
Mazzini_SUV / 4x4_All Terrain (A/T)_0037,0.007954321640018833,0.2754800431695248,8098603.54,low
Mazzini_SUV / 4x4_Highway Terrain (H/T)_0003,0.017622999532735852,0.3297281690187435,11765032.43,⚠️ VOLATILE (small + risky)
Mazzini_SUV / 4x4_Mud Terrain (M/T)_0012,0.053433255066693136,0.2800590515364226,32659146.72,low
Mazzini_SUV / 4x4_Mud Terrain (M/T)_0063,0.004757949396314956,0.27713144259267414,6832501.25,low
Michelin_Agrícola_Implementos_0016,0.04067669589087133,0.3254910392765008,32526542.93,⚠️ VOLATILE (small + risky)
Michelin_Agrícola_Implementos_0037,0.007416806996072966,0.2894338912964819,12082810.7,low
Michelin_Agrícola_Implementos_0038,0.004879693586991072,0.2785132266321489,7912249.47,low
Michelin_Agrícola_Implementos_0051,0.01033621329988535,0.2747123247758402,19882131.490000002,low
Michelin_Agrícola_Implementos_0066,0.04178671748492368,0.24863379816831596,27340842.69,low
Michelin_Agrícola_Tractor_0007,0.045094429370876495,0.27576942854568615,31275332.58,low
Michelin_Agrícola_Tractor_0018,0.013624805892887393,0.27482704974578825,17442787.27,low
Michelin_Agrícola_Tractor_0036,0.04548885060534886,0.27926804576869274,31579303.05,low
Michelin_Agrícola_Tractor_0038,0.05744656979512979,0.26885626163359805,24913204.36,low
Michelin_Agrícola_Tractor_0045,0.0955591448992783,0.2327605460049318,50775483.0,🟢 CORE (big + stable)
Michelin_Agrícola_Tractor_0047,0.09761026318665672,0.2955540865454009,33380575.44,🟢 CORE (big + stable)
Michelin_Agrícola_Tractor_0053,0.07245177733384171,0.26514817560787446,38561144.11,🟢 CORE (big + stable)
Michelin_Camión_Long Haul_0006,0.011982431059536093,0.3396693726311324,18568346.53,⚠️ VOLATILE (small + risky)
Michelin_Camión_Long Haul_0035,0.07868260285485815,0.32642832780379694,41119410.49,🔥 CRITICAL (big + risky)
Michelin_Camión_Long Haul_0044,0.033158433377362496,0.24917813057868504,24206133.94,low
Michelin_Camión_Obras / Mixto_0029,0.047528231592477654,0.28554808926200215,26308825.22,low
Michelin_Camión_Obras / Mixto_0050,0.11115145882073774,0.29981724748501043,34993636.99,🟢 CORE (big + stable)
Michelin_Camión_Regional_0005,0.06199036697725207,0.2753883625583973,32414325.08,🟢 CORE (big + stable)
Michelin_Camión_Regional_0011,0.01708600902041933,0.2585332848838524,13204453.11,low
Michelin_Coche_Budget_0033,0.06322763548806014,0.5019261363244618,8084158.09,🔥 CRITICAL (big + risky)
Michelin_Coche_Budget_0035,0.01133034827992881,0.3486027937094228,4167437.24,⚠️ VOLATILE (small + risky)
Michelin_Coche_Eco_0015,0.069721256945375,0.307701359571832,23705519.48,🟢 CORE (big + stable)
Michelin_Coche_Eco_0053,0.028456719216177484,0.3205268067321922,11290363.120000001,⚠️ VOLATILE (small + risky)
Michelin_Coche_Eco_0062,0.07371769234238315,0.3490317341885447,27092050.04,🔥 CRITICAL (big + risky)
Michelin_Coche_Performance_0021,0.016311375582765967,0.3395927519337406,16212062.96,⚠️ VOLATILE (small + risky)
Michelin_Coche_Performance_0031,0.004564856610236616,0.2846096381980466,5581088.03,low
Michelin_Coche_Touring_0009,0.045239084163740444,0.33932516066072765,12696337.07,⚠️ VOLATILE (small + risky)
Michelin_Coche_Touring_0035,0.011487842864085718,0.3390626617728298,7296253.84,⚠️ VOLATILE (small + risky)
Michelin_Coche_Touring_0036,0.050654321300984205,0.3283644419959307,12041816.84,⚠️ VOLATILE (small + risky)
Michelin_Coche_Touring_0040,0.007424646391483416,0.3870197818679893,5187683.04,⚠️ VOLATILE (small + risky)
Michelin_Coche_Touring_0056,0.04630182428630255,0.42607425380348724,13018975.459999999,⚠️ VOLATILE (small + risky)
Michelin_Coche_Touring_0072,0.009266827689888825,0.3889010962568116,6457207.42,⚠️ VOLATILE (small + risky)
Michelin_Furgoneta_Reforzado_0026,0.007536061272228627,0.2529338167192946,6329713.36,low
Michelin_Furgoneta_Reforzado_0027,0.08198769725556068,0.2769421839879946,27731144.03,🟢 CORE (big + stable)
Michelin_Furgoneta_Reforzado_0035,0.08679960136609878,0.31157967896012767,17322137.25,🔥 CRITICAL (big + risky)
Michelin_Furgoneta_Reforzado_0039,0.019649280694310028,0.30973692943772013,12774486.2,low
Michelin_Furgoneta_Reforzado_0061,0.045259052928388666,0.310851244822573,15847585.84,⚠️ VOLATILE (small + risky)
Michelin_Furgoneta_Reforzado_0079,0.09299449748997796,0.26724650405180506,18492038.83,🟢 CORE (big + stable)
Michelin_Furgoneta_Standard_0022,0.05643773894163295,0.33602024279258075,14955283.55,⚠️ VOLATILE (small + risky)
Michelin_Furgoneta_Standard_0028,0.044132247671820606,0.28546607578197675,9556127.51,low
Michelin_Furgoneta_Standard_0055,0.1007505620640509,0.2710935698869901,18374409.49,🟢 CORE (big + stable)
Michelin_Furgoneta_Standard_0067,0.006578421122808317,0.3146056407138281,2979615.54,⚠️ VOLATILE (small + risky)
Michelin_Furgoneta_Standard_0069,0.09796921078233695,0.3402134642861515,17877933.73,🔥 CRITICAL (big + risky)
Michelin_Industrial_Construcción Pesada_0031,0.06912786718703522,0.2520078185466667,33124403.2,🟢 CORE (big + stable)
Michelin_Industrial_Construcción Pesada_0076,0.06500063338065472,0.3195646999340813,31086096.35,🔥 CRITICAL (big + risky)
Michelin_Industrial_Manipulación Ligera_0002,0.015338773952860497,0.3066120929721642,12544430.45,low
Michelin_Industrial_Manipulación Ligera_0016,0.022219139579944813,0.28257260718869837,14400991.65,low
Michelin_Industrial_Manipulación Ligera_0036,0.051371947380150225,0.32849143322464647,20676509.98,⚠️ VOLATILE (small + risky)
Michelin_Industrial_Manipulación Ligera_0069,0.07040821622566533,0.31185345596971775,26773050.49,🔥 CRITICAL (big + risky)
Michelin_Industrial_Portuario/Especial_0007,0.016708886953158208,0.22994447514149577,987073.09,low
Michelin_Industrial_Portuario/Especial_0019,0.07144035848609998,0.26284921188851096,2529482.81,🟢 CORE (big + stable)
Michelin_Industrial_Portuario/Especial_0036,0.009721815279963568,0.26150892296359735,856227.17,low
Michelin_Industrial_Portuario/Especial_0037,0.007033080785645062,0.2882605457887722,620692.29,low
Michelin_Industrial_Portuario/Especial_0061,0.016420414456683127,0.24758350108485447,969966.5,low
Michelin_Industrial_Portuario/Especial_0076,0.0050956646057529744,0.20265872992396425,449205.14,low
Michelin_SUV / 4x4_All Terrain (A/T)_0005,0.08879610493186137,0.2999753001571786,36250250.01,🟢 CORE (big + stable)
Michelin_SUV / 4x4_All Terrain (A/T)_0013,0.032480400785981633,0.32570689493434934,15853975.99,⚠️ VOLATILE (small + risky)
Michelin_SUV / 4x4_All Terrain (A/T)_0043,0.10343535849745797,0.3807208470631484,24664590.67,🔥 CRITICAL (big + risky)
Michelin_SUV / 4x4_Highway Terrain (H/T)_0049,0.0497019308727861,0.27959556792265594,16126919.75,low
Michelin_SUV / 4x4_Highway Terrain (H/T)_0053,0.08136820273203225,0.3356438052866856,22229959.22,🔥 CRITICAL (big + risky)
Michelin_SUV / 4x4_Highway Terrain (H/T)_0079,0.036629973252762404,0.38136230875112964,12385801.6,⚠️ VOLATILE (small + risky)
Michelin_SUV / 4x4_Mud Terrain (M/T)_0021,0.007456164065134068,0.31503864322436265,10741279.48,⚠️ VOLATILE (small + risky)
Michelin_SUV / 4x4_Mud Terrain (M/T)_0036,0.049152865933477626,0.31436180667872077,28386223.14,⚠️ VOLATILE (small + risky)
Minerva_Agrícola_Implementos_0012,0.00679133688306033,0.2993866032574612,13510232.35,low
Minerva_Agrícola_Premium Radial_0055,0.07106544812984995,0.2585915298768104,35295570.39,🟢 CORE (big + stable)
Minerva_Agrícola_Tractor_0023,0.007158310490515725,0.23749065454955567,9442177.93,low
Minerva_Agrícola_Tractor_0071,0.02247084496724043,0.27614012823629736,20262514.19,low
Minerva_Camión_Obras / Mixto_0006,0.06508791959455307,0.256823600589622,36070410.82,🟢 CORE (big + stable)
Minerva_Camión_Regional_0021,0.06712965935890909,0.25820687287159355,28891486.69,🟢 CORE (big + stable)
Minerva_Camión_Regional_0036,0.021051822937027013,0.2767409437426764,15784350.17,low
Minerva_Coche_Budget_0007,0.06462117373865618,0.4907626188011211,9915456.76,🔥 CRITICAL (big + risky)
Minerva_Coche_Budget_0038,0.052223593435717044,0.447600998975199,6596590.24,⚠️ VOLATILE (small + risky)
Minerva_Coche_Budget_0052,0.07552831864787218,0.481039831808397,9421394.18,🔥 CRITICAL (big + risky)
Minerva_Coche_Performance_0000,0.004728645296218308,0.30598885337150883,6507061.94,low
Minerva_Coche_Performance_0077,0.07776266572275117,0.2539151570305699,38076287.5,🟢 CORE (big + stable)
Minerva_Furgoneta_Standard_0014,0.0530089737124456,0.31478230553059316,10345999.25,⚠️ VOLATILE (small + risky)
Minerva_Furgoneta_Standard_0074,0.020270955880240953,0.2767597802241007,8970369.5,low
Minerva_Industrial_Construcción Pesada_0023,0.07944517868402523,0.2506193239212414,37964249.47,🟢 CORE (big + stable)
Minerva_Industrial_Construcción Pesada_0055,0.10674320959505286,0.23776507935072613,26027846.11,🟢 CORE (big + stable)
Minerva_Industrial_Manipulación Ligera_0047,0.016696336856993434,0.2881770323814375,13066609.94,low
Minerva_Industrial_Manipulación Ligera_0070,0.056161285603465394,0.2823201523312631,21711848.4,low
Minerva_Industrial_Manipulación Ligera_0075,0.0708423407965064,0.25230458438881115,24789135.6,🟢 CORE (big + stable)
Minerva_SUV / 4x4_Highway Terrain (H/T)_0036,0.01533138234399225,0.2986947731515465,10387888.39,low
Minerva_SUV / 4x4_Mud Terrain (M/T)_0000,0.044670113254926265,0.3025419624545058,25837677.64,low
Minerva_SUV / 4x4_Mud Terrain (M/T)_0020,0.01178035107671185,0.27683453955369175,16861018.31,low
Minerva_SUV / 4x4_Mud Terrain (M/T)_0037,0.02567969467841951,0.3066280818846957,19898238.05,low
Minerva_SUV / 4x4_Mud Terrain (M/T)_0069,0.05755954377550654,0.26066825463478954,33223008.03,low
Nexen_Agrícola_Implementos_0002,0.05293495843999146,0.3440319991250969,34723783.51,⚠️ VOLATILE (small + risky)
Nexen_Agrícola_Implementos_0035,0.03399248265752813,0.26544535463844604,27558374.36,low
Nexen_Agrícola_Implementos_0045,0.005657613551392549,0.2890700796884059,9208566.23,low
Nexen_Agrícola_Premium Radial_0014,0.02775431383735255,0.2637071269368364,19220917.71,low
Nexen_Agrícola_Premium Radial_0029,0.06121774342951779,0.22234904105696482,30237317.6,🟢 CORE (big + stable)
Nexen_Agrícola_Premium Radial_0039,0.08687689002749863,0.26467077363881486,20852014.41,🟢 CORE (big + stable)
Nexen_Agrícola_Premium Radial_0054,0.006525225697115042,0.24919305889947246,8053752.85,low
Nexen_Agrícola_Tractor_0008,0.0596480991670038,0.2743638707340664,31686558.05,🟢 CORE (big + stable)
Nexen_Agrícola_Tractor_0042,0.0054848593294177985,0.2688736752346871,7261495.56,low
Nexen_Agrícola_Tractor_0064,0.05068658953803615,0.2098419482702107,26933567.27,low
Nexen_Agrícola_Tractor_0078,0.029540143173176544,0.26053588401742617,27968954.58,low
Nexen_Camión_Long Haul_0003,0.0823708010612953,0.24663712717740793,43157165.04,🟢 CORE (big + stable)
Nexen_Camión_Long Haul_0045,0.047854346374175856,0.2343364093436561,31019836.53,low
Nexen_Camión_Long Haul_0070,0.036966614440062905,0.30378401862492777,25554016.85,low
Nexen_Camión_Obras / Mixto_0001,0.05569714357326602,0.313195133087182,30885932.46,⚠️ VOLATILE (small + risky)
Nexen_Camión_Obras / Mixto_0069,0.005759849503297459,0.3058281668075425,7944543.28,low
Nexen_Camión_Obras / Mixto_0076,0.007179774819647975,0.2423595653524343,10220195.72,low
Nexen_Camión_Obras / Mixto_0077,0.09368562648583777,0.25982197213061037,29494757.39,🟢 CORE (big + stable)
Nexen_Camión_Regional_0016,0.011350495753525883,0.2744010317512163,12166291.82,low
Nexen_Camión_Regional_0057,0.05435769825903203,0.32288209005911284,28483656.09,⚠️ VOLATILE (small + risky)
Nexen_Coche_Budget_0004,0.04420623693873793,0.4259189710216172,6625263.95,⚠️ VOLATILE (small + risky)
Nexen_Coche_Budget_0047,0.12828171798490168,0.41133371132487623,14304289.89,🔥 CRITICAL (big + risky)
Nexen_Coche_Eco_0051,0.04468524919951869,0.2911868340886981,15155669.16,low
Nexen_Coche_Eco_0060,0.04010207339634512,0.3384462024560946,13604711.39,⚠️ VOLATILE (small + risky)
Nexen_Coche_Eco_0067,0.027838819127928318,0.2707910412825922,11830835.41,low
Nexen_Coche_Performance_0050,0.010546819646249225,0.287027385123816,12613531.13,low
Nexen_Coche_Touring_0023,0.03994589129513007,0.3279191075379516,11194497.21,⚠️ VOLATILE (small + risky)
Nexen_Coche_Touring_0070,0.009808175737225821,0.30802106244150274,6698718.2700000005,low
Nexen_Furgoneta_Reforzado_0038,0.06336513226351871,0.31186935397401233,18289768.490000002,🔥 CRITICAL (big + risky)
Nexen_Furgoneta_Reforzado_0043,0.013003883999770097,0.2751611961870108,10812346.42,low
Nexen_Furgoneta_Reforzado_0053,0.020833623636782043,0.2906220193262532,12794173.68,low
Nexen_Furgoneta_Standard_0047,0.07239498731938382,0.30586243019168147,13930059.74,🟢 CORE (big + stable)
Nexen_Industrial_Construcción Pesada_0007,0.08080884332076055,0.26369013152036047,36671319.99,🟢 CORE (big + stable)
Nexen_Industrial_Construcción Pesada_0059,0.011571466186249848,0.26376133072200936,13066617.05,low
Nexen_Industrial_Construcción Pesada_0061,0.008623444528864257,0.23216952348827627,9731661.2,low
Nexen_Industrial_Manipulación Ligera_0037,0.05945272039492728,0.30516560507840823,22623483.73,🟢 CORE (big + stable)
Nexen_SUV / 4x4_All Terrain (A/T)_0007,0.06469869744976374,0.26614930064732073,26411525.16,🟢 CORE (big + stable)
Nexen_SUV / 4x4_All Terrain (A/T)_0021,0.008810119082353088,0.2963912314858724,8948929.92,low
Nexen_SUV / 4x4_All Terrain (A/T)_0024,0.012447546230961408,0.2354496899162057,12516581.47,low
Nexen_SUV / 4x4_All Terrain (A/T)_0025,0.046374866064515144,0.2517450696289769,19665627.92,low
Nexen_SUV / 4x4_All Terrain (A/T)_0040,0.4065088254896117,0.2941204901085768,22424889.2,🟢 CORE (big + stable)
Nexen_SUV / 4x4_Highway Terrain (H/T)_0011,0.08128094209603882,0.2938033894097413,22327706.169999998,🟢 CORE (big + stable)
Nexen_SUV / 4x4_Mud Terrain (M/T)_0048,0.006438490497454725,0.29610296699644323,9812437.28,low
Nokian_Agrícola_Implementos_0011,0.041167900177237975,0.2845858176444889,32932900.64,low
Nokian_Agrícola_Implementos_0014,0.011730382870043634,0.3084704761901242,18283195.45,low
Nokian_Agrícola_Implementos_0067,0.060250937916303385,0.30107285368512865,39268626.3,🟢 CORE (big + stable)
Nokian_Agrícola_Implementos_0068,0.04818577130767565,0.3058046738582998,38519322.49,low
Nokian_Agrícola_Implementos_0078,0.03536499307209762,0.32243453009133416,24641986.31,⚠️ VOLATILE (small + risky)
Nokian_Agrícola_Implementos_0079,0.045681442375319764,0.3701059157894151,36717152.51,⚠️ VOLATILE (small + risky)
Nokian_Agrícola_Premium Radial_0008,0.018701773596528342,0.2677811915055286,11164069.46,low
Nokian_Agrícola_Tractor_0025,0.04230382097036547,0.24833364155239593,23817699.1,low
Nokian_Agrícola_Tractor_0026,0.005698433379360115,0.24898766793713614,9178869.44,low
Nokian_Agrícola_Tractor_0032,0.036992628748261626,0.2843549461906369,29340881.92,low
Nokian_Camión_Long Haul_0007,0.07128663952431236,0.2542365891378242,37242356.08,🟢 CORE (big + stable)
Nokian_Camión_Long Haul_0058,0.05827233244989333,0.3130507902428066,31647857.96,⚠️ VOLATILE (small + risky)
Nokian_Camión_Long Haul_0078,0.01629435164772968,0.2417293915465801,20962918.92,low
Nokian_Camión_Obras / Mixto_0033,0.04869396411182325,0.23071332672819508,28097809.2,low
Nokian_Camión_Obras / Mixto_0071,0.07082475387206118,0.2787929292206635,24798476.23,🟢 CORE (big + stable)
Nokian_Camión_Regional_0031,0.06216357204897996,0.26180129886844206,32516652.99,🟢 CORE (big + stable)
Nokian_Camión_Regional_0054,0.03767607289782454,0.26419230251793846,20362854.1,low
Nokian_Camión_Regional_0064,0.017744711384572634,0.2638814609218689,17596596.41,low
Nokian_Camión_Regional_0076,0.06470190736379766,0.23922318019600303,27875968.42,🟢 CORE (big + stable)
Nokian_Coche_Budget_0002,0.02633890427041273,0.351471384053668,6008609.51,⚠️ VOLATILE (small + risky)
Nokian_Coche_Budget_0058,0.08087159427264352,0.4397418465401644,12425112.28,🔥 CRITICAL (big + risky)
Nokian_Coche_Performance_0033,0.042987819524747,0.3061591815390306,21158961.96,low
Nokian_Coche_Performance_0039,0.048968233197693105,0.24778568986620036,24103786.64,low
Nokian_Coche_Performance_0040,0.05178064830640415,0.30395387867287005,28643169.65,low
Nokian_Coche_Touring_0050,0.05285408425937748,0.2808339671245588,12542544.9,low
Nokian_Coche_Touring_0063,0.00947564450667383,0.3658402117880741,6526404.77,⚠️ VOLATILE (small + risky)
Nokian_Furgoneta_Reforzado_0037,0.09824995617069593,0.25464118034645444,19533962.07,🟢 CORE (big + stable)
Nokian_Furgoneta_Reforzado_0046,0.007859922018447756,0.27626557448952405,6603864.77,low
Nokian_Furgoneta_Reforzado_0072,0.057492633666866085,0.2789367395367311,19460347.26,low
Nokian_Furgoneta_Standard_0010,0.09546431839489285,0.3172872908986263,25356061.22,🔥 CRITICAL (big + risky)
Nokian_Furgoneta_Standard_0015,0.07272281146691235,0.28451626969588084,13966198.46,🟢 CORE (big + stable)
Nokian_Furgoneta_Standard_0020,0.05893903042554792,0.25982005129405156,15630622.4,low
Nokian_Furgoneta_Standard_0032,0.006034961425027381,0.3311740865422386,2737003.91,⚠️ VOLATILE (small + risky)
Nokian_Furgoneta_Standard_0042,0.028707564211390525,0.2687579565129769,11082337.95,low
Nokian_Furgoneta_Standard_0056,0.03485933513447233,0.2758506190914933,9014892.32,low
Nokian_Furgoneta_Standard_0061,0.09537634057675815,0.2599761044591639,17356867.3,🟢 CORE (big + stable)
Nokian_Furgoneta_Standard_0063,0.05170767104922062,0.23229125518109858,14020847.05,low
Nokian_Industrial_Construcción Pesada_0018,0.1371773968197672,0.3084263016754308,33507076.91,🟢 CORE (big + stable)
Nokian_Industrial_Construcción Pesada_0021,0.012810859314971015,0.2852742821242809,15227875.24,low
Nokian_Industrial_Construcción Pesada_0034,0.06122353226881848,0.32528911292249774,29282901.580000002,🔥 CRITICAL (big + risky)
Nokian_Industrial_Construcción Pesada_0047,0.020731232280596583,0.3137058627482029,17313688.35,⚠️ VOLATILE (small + risky)
Nokian_Industrial_Manipulación Ligera_0003,0.11098311932260536,0.31656691343560506,37488013.88,🔥 CRITICAL (big + risky)
Nokian_Industrial_Manipulación Ligera_0014,0.010329579479499964,0.2869621965951941,8980653.47,low
Nokian_Industrial_Manipulación Ligera_0031,0.06550883291629055,0.29871047063440215,24874577.51,🟢 CORE (big + stable)
Nokian_Industrial_Manipulación Ligera_0034,0.06198656002223475,0.24424705074422678,23482458.44,🟢 CORE (big + stable)
Nokian_Industrial_Manipulación Ligera_0059,0.053300635339064546,0.25607495133750036,21620538.0,low
Nokian_Industrial_Manipulación Ligera_0064,0.08079894654402496,0.3078779017392905,28283873.71,🟢 CORE (big + stable)
Nokian_Industrial_Manipulación Ligera_0076,1.4929577464788732,0.2555959948201646,12693409.87,🟢 CORE (big + stable)
Nokian_Industrial_Portuario/Especial_0004,0.011055238762167758,0.24227298274741402,960872.6,low
Nokian_Industrial_Portuario/Especial_0017,0.06024096781399275,0.23475182056271193,2133021.24,🟢 CORE (big + stable)
Nokian_Industrial_Portuario/Especial_0072,0.12451148501143024,0.26679059561256857,2959134.84,🟢 CORE (big + stable)
Nokian_SUV / 4x4_All Terrain (A/T)_0019,0.03252520461239372,0.3010445420811827,15497292.07,low
Nokian_SUV / 4x4_All Terrain (A/T)_0044,0.06196911026841272,0.31143163478883423,25318755.7,🔥 CRITICAL (big + risky)
Nokian_SUV / 4x4_All Terrain (A/T)_0045,0.07320605678400532,0.3630823054707148,29924523.64,🔥 CRITICAL (big + risky)
Nokian_SUV / 4x4_All Terrain (A/T)_0058,0.023653501982725506,0.3193530365682457,15536621.75,⚠️ VOLATILE (small + risky)
Nokian_SUV / 4x4_All Terrain (A/T)_0064,0.5497286547099521,0.2855008507648521,23672789.79,🟢 CORE (big + stable)
Nokian_SUV / 4x4_Highway Terrain (H/T)_0002,0.02259684634341534,0.3628995367075589,11325904.01,⚠️ VOLATILE (small + risky)
Nokian_SUV / 4x4_Highway Terrain (H/T)_0069,0.04155208023577892,0.32952263679202504,6734370.02,⚠️ VOLATILE (small + risky)
Nokian_SUV / 4x4_Mud Terrain (M/T)_0050,0.007172403354319525,0.25910320150001104,10918929.05,low
Nokian_SUV / 4x4_Mud Terrain (M/T)_0064,0.042756157318452094,0.22622380651971397,24662986.73,low
Nokian_SUV / 4x4_Mud Terrain (M/T)_0075,0.019683943497408398,0.2485260097506101,18011554.03,low
Pirelli_Agrícola_Implementos_0029,0.049785614182099557,0.29752505621669406,32647030.5,low
Pirelli_Agrícola_Implementos_0059,0.014489887815113294,0.31425849145381823,20070231.76,⚠️ VOLATILE (small + risky)
Pirelli_Agrícola_Premium Radial_0007,0.028047621175191245,0.2899019562040075,19915625.87,low
Pirelli_Agrícola_Premium Radial_0016,0.08069091175948151,0.26412665156757015,36100004.44,🟢 CORE (big + stable)
Pirelli_Agrícola_Premium Radial_0053,0.00804572900910371,0.31418508690761837,9917310.53,⚠️ VOLATILE (small + risky)
Pirelli_Agrícola_Premium Radial_0056,0.053194211021473495,0.26443757254838995,26319821.1,low
Pirelli_Agrícola_Premium Radial_0064,0.10494404164787793,0.2433953413272501,25187813.63,🟢 CORE (big + stable)
Pirelli_Agrícola_Premium Radial_0072,0.07727438222763126,0.2825721650813813,38561660.12,🟢 CORE (big + stable)
Pirelli_Agrícola_Premium Radial_0078,0.011902964785661274,0.2616333646348152,13242900.15,low
Pirelli_Agrícola_Tractor_0070,0.04392087867207819,0.33513230014306283,30473971.14,⚠️ VOLATILE (small + risky)
Pirelli_Agrícola_Tractor_0074,0.1125040310321802,0.3551375774454931,38632729.19,🔥 CRITICAL (big + risky)
Pirelli_Agrícola_Tractor_0076,0.013901457244843186,0.3272425384032496,11891182.44,⚠️ VOLATILE (small + risky)
Pirelli_Camión_Long Haul_0033,0.0585846095976813,0.2259105100116921,31345809.75,low
Pirelli_Camión_Obras / Mixto_0043,0.05852956236632546,0.2306612768891329,32402230.47,low
Pirelli_Camión_Obras / Mixto_0044,0.052516553009887855,0.22127927758382868,29962604.79,low
Pirelli_Camión_Obras / Mixto_0058,0.009625765772255719,0.2831428561084721,13260209.93,low
Pirelli_Camión_Obras / Mixto_0079,0.05297355895670108,0.26898573435059725,30301381.06,low
Pirelli_Camión_Regional_0024,0.1024144250718105,0.2806858007278586,31950559.38,🟢 CORE (big + stable)
Pirelli_Camión_Regional_0061,0.00898816163207838,0.2814758912791549,9616550.75,low
Pirelli_Camión_Regional_0072,0.09822285442818159,0.24766477013968768,30527977.56,🟢 CORE (big + stable)
Pirelli_Coche_Budget_0010,0.056273746069471525,0.3708623819878141,8625036.19,⚠️ VOLATILE (small + risky)
Pirelli_Coche_Budget_0025,0.016116532070389714,0.4260827951336811,4636476.22,⚠️ VOLATILE (small + risky)
Pirelli_Coche_Budget_0079,0.016597244242691205,0.4631345996051459,4842057.41,⚠️ VOLATILE (small + risky)
Pirelli_Coche_Eco_0006,0.008764636787792879,0.30142556313320434,8006969.38,low
Pirelli_Coche_Eco_0011,0.005554938477102316,0.312255009231663,5088353.81,⚠️ VOLATILE (small + risky)
Pirelli_Coche_Eco_0016,0.006526856131919323,0.35613272505099525,6002563.76,⚠️ VOLATILE (small + risky)
Pirelli_Coche_Eco_0078,0.011743181329210295,0.3563419733860566,9513188.26,⚠️ VOLATILE (small + risky)
Pirelli_Coche_Performance_0060,0.021239809955398203,0.2578079647999026,16975272.98,low
Pirelli_Furgoneta_Reforzado_0028,0.08518138746399023,0.23254340579693833,16926072.990000002,🟢 CORE (big + stable)
Pirelli_Furgoneta_Reforzado_0054,0.006505318809472572,0.28059642096754583,5476525.56,low
Pirelli_Furgoneta_Standard_0041,0.0061083797963409564,0.31534183752961087,2925452.73,⚠️ VOLATILE (small + risky)
Pirelli_Furgoneta_Standard_0049,0.016754403596522357,0.2684909566606278,7576280.13,low
Pirelli_Industrial_Construcción Pesada_0063,0.05282848034471331,0.2900188520050011,24262454.41,low
Pirelli_Industrial_Portuario/Especial_0040,0.02584421741870747,0.24893092335569722,1318811.6199999999,low
Pirelli_Industrial_Portuario/Especial_0056,0.006458991590030878,0.2422250755399726,570559.09,low
Pirelli_Industrial_Portuario/Especial_0068,0.07219809553626944,0.25568679436924885,1756413.8800000001,🟢 CORE (big + stable)
Pirelli_SUV / 4x4_All Terrain (A/T)_0003,0.06161123379724431,0.2840975877897048,26135172.0,🟢 CORE (big + stable)
Pirelli_SUV / 4x4_All Terrain (A/T)_0046,0.03808599824934124,0.3161008243752562,17292488.48,⚠️ VOLATILE (small + risky)
Pirelli_SUV / 4x4_All Terrain (A/T)_0063,0.034991323948932944,0.303963676244809,16889421.46,low
Pirelli_SUV / 4x4_All Terrain (A/T)_0068,0.06919790900663189,0.23967035870307415,29286374.48,🟢 CORE (big + stable)
Pirelli_SUV / 4x4_Highway Terrain (H/T)_0005,0.03510647762887446,0.31797916841498836,12680035.01,⚠️ VOLATILE (small + risky)
Pirelli_SUV / 4x4_Highway Terrain (H/T)_0037,0.07724265855186817,0.33337213138963695,21278818.66,🔥 CRITICAL (big + risky)
Pirelli_SUV / 4x4_Highway Terrain (H/T)_0061,0.0645514599380059,0.34431895190335554,18554190.55,🔥 CRITICAL (big + risky)
Pirelli_SUV / 4x4_Highway Terrain (H/T)_0066,0.048944068996193676,0.2891730907596884,14596878.56,low
Pirelli_SUV / 4x4_Highway Terrain (H/T)_0067,0.05341448581329141,0.3296112092634521,15897213.74,⚠️ VOLATILE (small + risky)
Pirelli_SUV / 4x4_Highway Terrain (H/T)_0074,0.04241666442049072,0.36941573614302065,13640315.31,⚠️ VOLATILE (small + risky)
Pirelli_SUV / 4x4_Highway Terrain (H/T)_0075,0.019471249095876973,0.29602521246701485,12266425.629999999,low
Pirelli_SUV / 4x4_Mud Terrain (M/T)_0017,0.05563948160736992,0.24248716033931103,32054248.37,low
Pirelli_SUV / 4x4_Mud Terrain (M/T)_0059,0.033450755747462015,0.274630294401776,21950348.91,low
Roadmarch_Agrícola_Implementos_0004,0.012490620313928294,0.3458739137775202,21142108.52,⚠️ VOLATILE (small + risky)
Roadmarch_Agrícola_Implementos_0023,0.0047608308825014,0.2813066292993996,9463752.72,low
Roadmarch_Agrícola_Premium Radial_0011,0.05448900341414102,0.2710728827982469,24347620.82,low
Roadmarch_Agrícola_Premium Radial_0027,0.06947521689456,0.25663353359979657,34536754.82,🟢 CORE (big + stable)
Roadmarch_Agrícola_Premium Radial_0061,0.020574925591489237,0.29071789455914865,12203557.25,low
Roadmarch_Agrícola_Tractor_0012,0.04267131785287173,0.24315532217090294,30315941.13,low
Roadmarch_Camión_Long Haul_0014,0.009030622936839795,0.22961101299260783,14580593.65,low
